"","STATION_NUMBER","DATE","VALUE","SOURCE","DRAINAGE_AREA"
"44","05014500",1912-07-14,188,"USGS",NA
"45","05014500",1912-07-15,188,"USGS",NA
"46","05014500",1912-07-16,188,"USGS",NA
"47","05014500",1912-07-17,188,"USGS",NA
"48","05014500",1912-07-18,188,"USGS",NA
"49","05014500",1912-07-19,188,"USGS",NA
"50","05014500",1912-07-20,266,"USGS",NA
"51","05014500",1912-07-21,364,"USGS",NA
"52","05014500",1912-07-22,312,"USGS",NA
"53","05014500",1912-07-23,266,"USGS",NA
"54","05014500",1912-07-24,225,"USGS",NA
"55","05014500",1912-07-25,188,"USGS",NA
"56","05014500",1912-07-26,188,"USGS",NA
"57","05014500",1912-07-27,188,"USGS",NA
"58","05014500",1912-07-28,188,"USGS",NA
"59","05014500",1912-07-29,188,"USGS",NA
"60","05014500",1912-07-30,155,"USGS",NA
"61","05014500",1912-07-31,155,"USGS",NA
"62","05014500",1912-08-01,155,"USGS",NA
"63","05014500",1912-08-02,155,"USGS",NA
"64","05014500",1912-08-03,127,"USGS",NA
"65","05014500",1912-08-04,127,"USGS",NA
"66","05014500",1912-08-05,127,"USGS",NA
"67","05014500",1912-08-06,127,"USGS",NA
"68","05014500",1912-08-07,127,"USGS",NA
"69","05014500",1912-08-08,127,"USGS",NA
"70","05014500",1912-08-09,127,"USGS",NA
"71","05014500",1912-08-10,127,"USGS",NA
"72","05014500",1912-08-11,127,"USGS",NA
"73","05014500",1912-08-12,127,"USGS",NA
"74","05014500",1912-08-13,127,"USGS",NA
"75","05014500",1912-08-14,127,"USGS",NA
"76","05014500",1912-08-15,127,"USGS",NA
"77","05014500",1912-08-16,127,"USGS",NA
"78","05014500",1912-08-17,127,"USGS",NA
"79","05014500",1912-08-18,127,"USGS",NA
"80","05014500",1912-08-19,127,"USGS",NA
"81","05014500",1912-08-20,127,"USGS",NA
"82","05014500",1912-08-21,127,"USGS",NA
"83","05014500",1912-08-22,127,"USGS",NA
"84","05014500",1912-08-23,127,"USGS",NA
"85","05014500",1912-08-24,127,"USGS",NA
"86","05014500",1912-08-25,127,"USGS",NA
"87","05014500",1912-08-26,127,"USGS",NA
"88","05014500",1912-08-27,127,"USGS",NA
"89","05014500",1912-08-28,127,"USGS",NA
"90","05014500",1912-08-29,103,"USGS",NA
"91","05014500",1912-08-30,103,"USGS",NA
"92","05014500",1912-08-31,103,"USGS",NA
"93","05014500",1912-09-01,103,"USGS",NA
"94","05014500",1912-09-02,103,"USGS",NA
"95","05014500",1912-09-03,103,"USGS",NA
"96","05014500",1912-09-04,103,"USGS",NA
"97","05014500",1912-09-05,103,"USGS",NA
"98","05014500",1912-09-06,103,"USGS",NA
"99","05014500",1912-09-07,103,"USGS",NA
"100","05014500",1912-09-08,103,"USGS",NA
"101","05014500",1912-09-09,103,"USGS",NA
"102","05014500",1912-09-10,103,"USGS",NA
"103","05014500",1912-09-11,103,"USGS",NA
"104","05014500",1912-09-12,103,"USGS",NA
"105","05014500",1912-09-13,103,"USGS",NA
"106","05014500",1912-09-14,103,"USGS",NA
"107","05014500",1912-09-15,84,"USGS",NA
"108","05014500",1912-09-16,84,"USGS",NA
"109","05014500",1912-09-17,84,"USGS",NA
"110","05014500",1912-09-18,84,"USGS",NA
"111","05014500",1912-09-19,84,"USGS",NA
"112","05014500",1912-09-20,84,"USGS",NA
"113","05014500",1912-09-21,68,"USGS",NA
"114","05014500",1912-09-22,68,"USGS",NA
"115","05014500",1912-09-23,68,"USGS",NA
"116","05014500",1912-09-24,68,"USGS",NA
"117","05014500",1912-09-25,68,"USGS",NA
"118","05014500",1912-09-26,68,"USGS",NA
"119","05014500",1912-09-27,68,"USGS",NA
"120","05014500",1912-09-28,68,"USGS",NA
"121","05014500",1912-09-29,68,"USGS",NA
"122","05014500",1912-09-30,68,"USGS",NA
"123","05014500",1912-10-01,68,"USGS",NA
"124","05014500",1912-10-02,68,"USGS",NA
"125","05014500",1912-10-03,68,"USGS",NA
"126","05014500",1912-10-04,68,"USGS",NA
"127","05014500",1912-10-05,68,"USGS",NA
"128","05014500",1912-10-06,68,"USGS",NA
"129","05014500",1912-10-07,68,"USGS",NA
"130","05014500",1912-10-08,68,"USGS",NA
"131","05014500",1912-10-09,84,"USGS",NA
"132","05014500",1912-10-10,84,"USGS",NA
"133","05014500",1912-10-11,68,"USGS",NA
"134","05014500",1912-10-12,68,"USGS",NA
"135","05014500",1912-10-13,68,"USGS",NA
"136","05014500",1912-10-14,68,"USGS",NA
"137","05014500",1912-10-15,68,"USGS",NA
"138","05014500",1912-10-16,68,"USGS",NA
"139","05014500",1912-10-17,68,"USGS",NA
"140","05014500",1912-10-18,68,"USGS",NA
"141","05014500",1912-10-19,68,"USGS",NA
"142","05014500",1912-10-20,68,"USGS",NA
"143","05014500",1912-10-21,68,"USGS",NA
"144","05014500",1912-10-22,68,"USGS",NA
"145","05014500",1912-10-23,68,"USGS",NA
"146","05014500",1912-10-24,68,"USGS",NA
"147","05014500",1912-10-25,68,"USGS",NA
"148","05014500",1912-10-26,68,"USGS",NA
"149","05014500",1912-10-27,68,"USGS",NA
"150","05014500",1912-10-28,68,"USGS",NA
"151","05014500",1912-10-29,68,"USGS",NA
"152","05014500",1912-10-30,68,"USGS",NA
"153","05014500",1912-10-31,68,"USGS",NA
"154","05014500",1913-05-01,80,"USGS",NA
"155","05014500",1913-05-02,70,"USGS",NA
"156","05014500",1913-05-03,60,"USGS",NA
"157","05014500",1913-05-04,55,"USGS",NA
"158","05014500",1913-05-05,52,"USGS",NA
"159","05014500",1913-05-06,50,"USGS",NA
"160","05014500",1913-05-07,51,"USGS",NA
"161","05014500",1913-05-08,51,"USGS",NA
"162","05014500",1913-05-09,60,"USGS",NA
"163","05014500",1913-05-10,100,"USGS",NA
"164","05014500",1913-05-11,130,"USGS",NA
"165","05014500",1913-05-12,145,"USGS",NA
"166","05014500",1913-05-13,145,"USGS",NA
"167","05014500",1913-05-14,140,"USGS",NA
"168","05014500",1913-05-15,120,"USGS",NA
"169","05014500",1913-05-16,84,"USGS",NA
"170","05014500",1913-05-17,103,"USGS",NA
"171","05014500",1913-05-18,188,"USGS",NA
"172","05014500",1913-05-19,188,"USGS",NA
"173","05014500",1913-05-20,246,"USGS",NA
"174","05014500",1913-05-21,225,"USGS",NA
"175","05014500",1913-05-22,309,"USGS",NA
"176","05014500",1913-05-23,424,"USGS",NA
"177","05014500",1913-05-24,544,"USGS",NA
"178","05014500",1913-05-25,643,"USGS",NA
"179","05014500",1913-05-26,874,"USGS",NA
"180","05014500",1913-05-27,1010,"USGS",NA
"181","05014500",1913-05-28,1150,"USGS",NA
"182","05014500",1913-05-29,901,"USGS",NA
"183","05014500",1913-05-30,848,"USGS",NA
"184","05014500",1913-05-31,874,"USGS",NA
"185","05014500",1913-06-01,796,"USGS",NA
"186","05014500",1913-06-02,822,"USGS",NA
"187","05014500",1913-06-03,744,"USGS",NA
"188","05014500",1913-06-04,744,"USGS",NA
"189","05014500",1913-06-05,770,"USGS",NA
"190","05014500",1913-06-06,744,"USGS",NA
"191","05014500",1913-06-07,744,"USGS",NA
"192","05014500",1913-06-08,796,"USGS",NA
"193","05014500",1913-06-09,744,"USGS",NA
"194","05014500",1913-06-10,744,"USGS",NA
"195","05014500",1913-06-11,796,"USGS",NA
"196","05014500",1913-06-12,744,"USGS",NA
"197","05014500",1913-06-13,744,"USGS",NA
"198","05014500",1913-06-14,744,"USGS",NA
"199","05014500",1913-06-15,718,"USGS",NA
"200","05014500",1913-06-16,718,"USGS",NA
"201","05014500",1913-06-17,668,"USGS",NA
"202","05014500",1913-06-18,668,"USGS",NA
"203","05014500",1913-06-19,593,"USGS",NA
"204","05014500",1913-06-20,668,"USGS",NA
"205","05014500",1913-06-21,618,"USGS",NA
"206","05014500",1913-06-22,568,"USGS",NA
"207","05014500",1913-06-23,520,"USGS",NA
"208","05014500",1913-06-24,496,"USGS",NA
"209","05014500",1913-06-25,472,"USGS",NA
"210","05014500",1913-06-26,472,"USGS",NA
"211","05014500",1913-06-27,520,"USGS",NA
"212","05014500",1913-06-28,770,"USGS",NA
"213","05014500",1913-06-29,744,"USGS",NA
"214","05014500",1913-06-30,718,"USGS",NA
"215","05014500",1913-07-01,668,"USGS",NA
"216","05014500",1913-07-02,618,"USGS",NA
"217","05014500",1913-07-03,520,"USGS",NA
"218","05014500",1913-07-04,496,"USGS",NA
"219","05014500",1913-07-05,472,"USGS",NA
"220","05014500",1913-07-06,270,"USGS",NA
"221","05014500",1913-07-07,270,"USGS",NA
"222","05014500",1913-07-08,270,"USGS",NA
"223","05014500",1913-07-09,270,"USGS",NA
"224","05014500",1913-07-10,270,"USGS",NA
"225","05014500",1913-07-11,270,"USGS",NA
"226","05014500",1913-07-12,270,"USGS",NA
"227","05014500",1913-07-13,270,"USGS",NA
"228","05014500",1913-07-14,270,"USGS",NA
"229","05014500",1913-07-15,270,"USGS",NA
"230","05014500",1913-07-16,270,"USGS",NA
"231","05014500",1913-07-17,270,"USGS",NA
"232","05014500",1913-07-18,270,"USGS",NA
"233","05014500",1913-07-19,270,"USGS",NA
"234","05014500",1913-07-20,270,"USGS",NA
"235","05014500",1913-07-21,270,"USGS",NA
"236","05014500",1913-07-22,270,"USGS",NA
"237","05014500",1913-07-23,270,"USGS",NA
"238","05014500",1913-07-24,270,"USGS",NA
"239","05014500",1913-07-25,270,"USGS",NA
"240","05014500",1913-07-26,270,"USGS",NA
"241","05014500",1913-07-27,270,"USGS",NA
"242","05014500",1913-07-28,270,"USGS",NA
"243","05014500",1913-07-29,270,"USGS",NA
"244","05014500",1913-07-30,270,"USGS",NA
"245","05014500",1913-07-31,270,"USGS",NA
"246","05014500",1913-08-01,206,"USGS",NA
"247","05014500",1913-08-02,206,"USGS",NA
"248","05014500",1913-08-03,206,"USGS",NA
"249","05014500",1913-08-04,206,"USGS",NA
"250","05014500",1913-08-05,206,"USGS",NA
"251","05014500",1913-08-06,216,"USGS",NA
"252","05014500",1913-08-07,225,"USGS",NA
"253","05014500",1913-08-08,236,"USGS",NA
"254","05014500",1913-08-09,246,"USGS",NA
"255","05014500",1913-08-10,226,"USGS",NA
"256","05014500",1913-08-11,206,"USGS",NA
"257","05014500",1913-08-12,216,"USGS",NA
"258","05014500",1913-08-13,225,"USGS",NA
"259","05014500",1913-08-14,225,"USGS",NA
"260","05014500",1913-08-15,225,"USGS",NA
"261","05014500",1913-08-16,216,"USGS",NA
"262","05014500",1913-08-17,206,"USGS",NA
"263","05014500",1913-08-18,197,"USGS",NA
"264","05014500",1913-08-19,188,"USGS",NA
"265","05014500",1913-08-20,172,"USGS",NA
"266","05014500",1913-08-21,155,"USGS",NA
"267","05014500",1913-08-22,155,"USGS",NA
"268","05014500",1913-08-23,155,"USGS",NA
"269","05014500",1913-08-24,155,"USGS",NA
"270","05014500",1913-08-25,155,"USGS",NA
"271","05014500",1913-08-26,155,"USGS",NA
"272","05014500",1913-08-27,155,"USGS",NA
"273","05014500",1913-08-28,155,"USGS",NA
"274","05014500",1913-08-29,155,"USGS",NA
"275","05014500",1913-08-30,150,"USGS",NA
"276","05014500",1913-08-31,146,"USGS",NA
"277","05014500",1913-09-01,141,"USGS",NA
"278","05014500",1913-09-02,141,"USGS",NA
"279","05014500",1913-09-03,141,"USGS",NA
"280","05014500",1913-09-04,141,"USGS",NA
"281","05014500",1913-09-05,141,"USGS",NA
"282","05014500",1913-09-06,141,"USGS",NA
"283","05014500",1913-09-07,138,"USGS",NA
"284","05014500",1913-09-08,135,"USGS",NA
"285","05014500",1913-09-09,132,"USGS",NA
"286","05014500",1913-09-10,128,"USGS",NA
"287","05014500",1913-09-11,125,"USGS",NA
"288","05014500",1913-09-12,123,"USGS",NA
"289","05014500",1913-09-13,119,"USGS",NA
"290","05014500",1913-09-14,117,"USGS",NA
"291","05014500",1913-09-15,115,"USGS",NA
"292","05014500",1913-09-16,115,"USGS",NA
"293","05014500",1913-09-17,115,"USGS",NA
"294","05014500",1913-09-18,115,"USGS",NA
"295","05014500",1913-09-19,104,"USGS",NA
"296","05014500",1913-09-20,94,"USGS",NA
"297","05014500",1913-09-21,94,"USGS",NA
"298","05014500",1913-09-22,94,"USGS",NA
"299","05014500",1913-09-23,98,"USGS",NA
"300","05014500",1913-09-24,103,"USGS",NA
"301","05014500",1913-09-25,90,"USGS",NA
"302","05014500",1913-09-26,76,"USGS",NA
"303","05014500",1913-09-27,76,"USGS",NA
"304","05014500",1913-09-28,76,"USGS",NA
"305","05014500",1913-09-29,76,"USGS",NA
"306","05014500",1913-09-30,76,"USGS",NA
"307","05014500",1913-10-01,76,"USGS",NA
"308","05014500",1913-10-02,76,"USGS",NA
"309","05014500",1913-10-03,76,"USGS",NA
"310","05014500",1913-10-04,76,"USGS",NA
"311","05014500",1913-10-05,80,"USGS",NA
"312","05014500",1913-10-06,84,"USGS",NA
"313","05014500",1913-10-07,89,"USGS",NA
"314","05014500",1913-10-08,94,"USGS",NA
"315","05014500",1913-10-09,94,"USGS",NA
"316","05014500",1913-10-10,94,"USGS",NA
"317","05014500",1913-10-11,94,"USGS",NA
"318","05014500",1913-10-12,104,"USGS",NA
"319","05014500",1913-10-13,115,"USGS",NA
"320","05014500",1913-10-14,115,"USGS",NA
"321","05014500",1913-10-15,115,"USGS",NA
"322","05014500",1913-10-16,115,"USGS",NA
"323","05014500",1913-10-17,121,"USGS",NA
"324","05014500",1913-10-18,127,"USGS",NA
"325","05014500",1913-10-19,110,"USGS",NA
"326","05014500",1913-10-20,94,"USGS",NA
"327","05014500",1913-10-21,104,"USGS",NA
"328","05014500",1913-10-22,115,"USGS",NA
"329","05014500",1913-10-23,115,"USGS",NA
"330","05014500",1913-10-24,115,"USGS",NA
"331","05014500",1913-10-25,115,"USGS",NA
"332","05014500",1913-10-26,94,"USGS",NA
"333","05014500",1913-10-27,91,"USGS",NA
"334","05014500",1913-10-28,87,"USGS",NA
"335","05014500",1913-10-29,84,"USGS",NA
"336","05014500",1913-10-30,80,"USGS",NA
"337","05014500",1913-10-31,76,"USGS",NA
"338","05014500",1913-11-01,76,"USGS",NA
"339","05014500",1913-11-02,76,"USGS",NA
"340","05014500",1913-11-03,85,"USGS",NA
"341","05014500",1913-11-04,94,"USGS",NA
"342","05014500",1913-11-05,91,"USGS",NA
"343","05014500",1913-11-06,87,"USGS",NA
"344","05014500",1913-11-07,84,"USGS",NA
"345","05014500",1913-11-08,78,"USGS",NA
"346","05014500",1913-11-09,73,"USGS",NA
"347","05014500",1913-11-10,68,"USGS",NA
"348","05014500",1913-11-11,62,"USGS",NA
"349","05014500",1913-11-12,62,"USGS",NA
"350","05014500",1913-11-13,62,"USGS",NA
"351","05014500",1913-11-14,62,"USGS",NA
"352","05014500",1913-11-15,62,"USGS",NA
"353","05014500",1913-11-16,67,"USGS",NA
"354","05014500",1913-11-17,71,"USGS",NA
"355","05014500",1913-11-18,76,"USGS",NA
"356","05014500",1913-11-19,76,"USGS",NA
"357","05014500",1913-11-20,76,"USGS",NA
"358","05014500",1913-11-21,76,"USGS",NA
"359","05014500",1913-11-22,73,"USGS",NA
"360","05014500",1913-11-23,71,"USGS",NA
"361","05014500",1913-11-24,68,"USGS",NA
"362","05014500",1913-11-25,66,"USGS",NA
"363","05014500",1913-11-26,64,"USGS",NA
"364","05014500",1913-11-27,62,"USGS",NA
"365","05014500",1913-11-28,62,"USGS",NA
"366","05014500",1913-11-29,62,"USGS",NA
"367","05014500",1913-11-30,62,"USGS",NA
"368","05014500",1913-12-01,62,"USGS",NA
"369","05014500",1913-12-02,62,"USGS",NA
"370","05014500",1913-12-03,62,"USGS",NA
"371","05014500",1913-12-04,62,"USGS",NA
"372","05014500",1913-12-05,62,"USGS",NA
"373","05014500",1913-12-06,62,"USGS",NA
"374","05014500",1913-12-07,62,"USGS",NA
"375","05014500",1913-12-08,64,"USGS",NA
"376","05014500",1913-12-09,65,"USGS",NA
"377","05014500",1913-12-10,66,"USGS",NA
"378","05014500",1913-12-11,68,"USGS",NA
"379","05014500",1913-12-12,59,"USGS",NA
"380","05014500",1913-12-13,50,"USGS",NA
"381","05014500",1913-12-14,50,"USGS",NA
"382","05014500",1913-12-15,50,"USGS",NA
"383","05014500",1913-12-16,50,"USGS",NA
"384","05014500",1913-12-17,50,"USGS",NA
"385","05014500",1913-12-18,50,"USGS",NA
"386","05014500",1913-12-19,50,"USGS",NA
"387","05014500",1913-12-20,50,"USGS",NA
"388","05014500",1913-12-21,50,"USGS",NA
"389","05014500",1913-12-22,50,"USGS",NA
"390","05014500",1913-12-23,51,"USGS",NA
"391","05014500",1913-12-24,52,"USGS",NA
"392","05014500",1913-12-25,54,"USGS",NA
"393","05014500",1913-12-26,55,"USGS",NA
"394","05014500",1913-12-27,54,"USGS",NA
"395","05014500",1913-12-28,52,"USGS",NA
"396","05014500",1913-12-29,51,"USGS",NA
"397","05014500",1913-12-30,50,"USGS",NA
"398","05014500",1913-12-31,49,"USGS",NA
"399","05014500",1914-04-01,84,"USGS",NA
"400","05014500",1914-04-02,84,"USGS",NA
"401","05014500",1914-04-03,84,"USGS",NA
"402","05014500",1914-04-04,84,"USGS",NA
"403","05014500",1914-04-05,84,"USGS",NA
"404","05014500",1914-04-06,84,"USGS",NA
"405","05014500",1914-04-07,84,"USGS",NA
"406","05014500",1914-04-08,84,"USGS",NA
"407","05014500",1914-04-09,84,"USGS",NA
"408","05014500",1914-04-10,103,"USGS",NA
"409","05014500",1914-04-11,103,"USGS",NA
"410","05014500",1914-04-12,103,"USGS",NA
"411","05014500",1914-04-13,127,"USGS",NA
"412","05014500",1914-04-14,127,"USGS",NA
"413","05014500",1914-04-15,127,"USGS",NA
"414","05014500",1914-04-16,127,"USGS",NA
"415","05014500",1914-04-17,127,"USGS",NA
"416","05014500",1914-04-18,127,"USGS",NA
"417","05014500",1914-04-19,155,"USGS",NA
"418","05014500",1914-04-20,155,"USGS",NA
"419","05014500",1914-04-21,155,"USGS",NA
"420","05014500",1914-04-22,155,"USGS",NA
"421","05014500",1914-04-23,155,"USGS",NA
"422","05014500",1914-04-24,172,"USGS",NA
"423","05014500",1914-04-25,188,"USGS",NA
"424","05014500",1914-04-26,206,"USGS",NA
"425","05014500",1914-04-27,225,"USGS",NA
"426","05014500",1914-04-28,225,"USGS",NA
"427","05014500",1914-04-29,188,"USGS",NA
"428","05014500",1914-04-30,188,"USGS",NA
"429","05014500",1914-05-01,186,"USGS",NA
"430","05014500",1914-05-02,178,"USGS",NA
"431","05014500",1914-05-03,200,"USGS",NA
"432","05014500",1914-05-04,250,"USGS",NA
"433","05014500",1914-05-05,200,"USGS",NA
"434","05014500",1914-05-06,226,"USGS",NA
"435","05014500",1914-05-07,250,"USGS",NA
"436","05014500",1914-05-08,275,"USGS",NA
"437","05014500",1914-05-09,300,"USGS",NA
"438","05014500",1914-05-10,325,"USGS",NA
"439","05014500",1914-05-11,355,"USGS",NA
"440","05014500",1914-05-12,382,"USGS",NA
"441","05014500",1914-05-13,324,"USGS",NA
"442","05014500",1914-05-14,364,"USGS",NA
"443","05014500",1914-05-15,418,"USGS",NA
"444","05014500",1914-05-16,475,"USGS",NA
"445","05014500",1914-05-17,530,"USGS",NA
"446","05014500",1914-05-18,580,"USGS",NA
"447","05014500",1914-05-19,490,"USGS",NA
"448","05014500",1914-05-20,445,"USGS",NA
"449","05014500",1914-05-21,436,"USGS",NA
"450","05014500",1914-05-22,378,"USGS",NA
"451","05014500",1914-05-23,391,"USGS",NA
"452","05014500",1914-05-24,364,"USGS",NA
"453","05014500",1914-05-25,540,"USGS",NA
"454","05014500",1914-05-26,540,"USGS",NA
"455","05014500",1914-05-27,490,"USGS",NA
"456","05014500",1914-05-28,378,"USGS",NA
"457","05014500",1914-05-29,378,"USGS",NA
"458","05014500",1914-05-30,355,"USGS",NA
"459","05014500",1914-05-31,391,"USGS",NA
"460","05014500",1914-06-01,445,"USGS",NA
"461","05014500",1914-06-02,500,"USGS",NA
"462","05014500",1914-06-03,590,"USGS",NA
"463","05014500",1914-06-04,680,"USGS",NA
"464","05014500",1914-06-05,665,"USGS",NA
"465","05014500",1914-06-06,500,"USGS",NA
"466","05014500",1914-06-07,378,"USGS",NA
"467","05014500",1914-06-08,288,"USGS",NA
"468","05014500",1914-06-09,225,"USGS",NA
"469","05014500",1914-06-10,188,"USGS",NA
"470","05014500",1914-06-11,188,"USGS",NA
"471","05014500",1914-06-12,172,"USGS",NA
"472","05014500",1914-06-13,181,"USGS",NA
"473","05014500",1914-06-14,319,"USGS",NA
"474","05014500",1914-06-15,400,"USGS",NA
"475","05014500",1914-06-16,400,"USGS",NA
"476","05014500",1914-06-17,445,"USGS",NA
"477","05014500",1914-06-18,445,"USGS",NA
"478","05014500",1914-06-19,490,"USGS",NA
"479","05014500",1914-06-20,540,"USGS",NA
"480","05014500",1914-06-21,418,"USGS",NA
"481","05014500",1914-06-22,354,"USGS",NA
"482","05014500",1914-06-23,290,"USGS",NA
"483","05014500",1914-06-24,225,"USGS",NA
"484","05014500",1914-06-25,188,"USGS",NA
"485","05014500",1914-06-26,155,"USGS",NA
"486","05014500",1914-06-27,238,"USGS",NA
"487","05014500",1914-06-28,256,"USGS",NA
"488","05014500",1914-06-29,335,"USGS",NA
"489","05014500",1914-06-30,314,"USGS",NA
"490","05014500",1915-05-01,314,"USGS",NA
"491","05014500",1915-05-02,406,"USGS",NA
"492","05014500",1915-05-03,550,"USGS",NA
"493","05014500",1915-05-04,406,"USGS",NA
"494","05014500",1915-05-05,406,"USGS",NA
"495","05014500",1915-05-06,454,"USGS",NA
"496","05014500",1915-05-07,550,"USGS",NA
"497","05014500",1915-05-08,600,"USGS",NA
"498","05014500",1915-05-09,406,"USGS",NA
"499","05014500",1915-05-10,268,"USGS",NA
"500","05014500",1915-05-11,222,"USGS",NA
"501","05014500",1915-05-12,222,"USGS",NA
"502","05014500",1915-05-13,268,"USGS",NA
"503","05014500",1915-05-14,314,"USGS",NA
"504","05014500",1915-05-15,314,"USGS",NA
"505","05014500",1915-05-16,360,"USGS",NA
"506","05014500",1915-05-17,314,"USGS",NA
"507","05014500",1915-05-18,268,"USGS",NA
"508","05014500",1915-05-19,268,"USGS",NA
"509","05014500",1915-05-20,268,"USGS",NA
"510","05014500",1915-05-21,268,"USGS",NA
"511","05014500",1915-05-22,268,"USGS",NA
"512","05014500",1915-05-23,183,"USGS",NA
"513","05014500",1915-05-24,183,"USGS",NA
"514","05014500",1915-05-25,183,"USGS",NA
"515","05014500",1915-05-26,222,"USGS",NA
"516","05014500",1915-05-27,183,"USGS",NA
"517","05014500",1915-05-28,202,"USGS",NA
"518","05014500",1915-05-29,291,"USGS",NA
"519","05014500",1915-05-30,314,"USGS",NA
"520","05014500",1915-05-31,245,"USGS",NA
"521","05014500",1915-06-01,222,"USGS",NA
"522","05014500",1915-06-02,314,"USGS",NA
"523","05014500",1915-06-03,360,"USGS",NA
"524","05014500",1915-06-04,406,"USGS",NA
"525","05014500",1915-06-05,464,"USGS",NA
"526","05014500",1915-06-06,324,"USGS",NA
"527","05014500",1915-06-07,360,"USGS",NA
"528","05014500",1915-06-08,314,"USGS",NA
"529","05014500",1915-06-09,277,"USGS",NA
"530","05014500",1915-06-10,314,"USGS",NA
"531","05014500",1915-06-11,245,"USGS",NA
"532","05014500",1915-06-12,231,"USGS",NA
"533","05014500",1915-06-13,183,"USGS",NA
"534","05014500",1915-06-14,277,"USGS",NA
"535","05014500",1915-06-15,291,"USGS",NA
"536","05014500",1915-06-16,360,"USGS",NA
"537","05014500",1915-06-17,397,"USGS",NA
"538","05014500",1915-06-18,454,"USGS",NA
"539","05014500",1915-06-19,351,"USGS",NA
"540","05014500",1915-06-20,360,"USGS",NA
"541","05014500",1915-06-21,360,"USGS",NA
"542","05014500",1915-06-22,360,"USGS",NA
"543","05014500",1915-06-23,314,"USGS",NA
"544","05014500",1915-06-24,360,"USGS",NA
"545","05014500",1915-06-25,337,"USGS",NA
"546","05014500",1915-06-26,478,"USGS",NA
"547","05014500",1915-06-27,502,"USGS",NA
"548","05014500",1915-06-28,383,"USGS",NA
"549","05014500",1915-06-29,430,"USGS",NA
"550","05014500",1915-06-30,360,"USGS",NA
"551","05014500",1915-07-01,406,"USGS",NA
"552","05014500",1915-07-02,360,"USGS",NA
"553","05014500",1915-07-03,268,"USGS",NA
"554","05014500",1915-07-04,291,"USGS",NA
"555","05014500",1915-07-05,268,"USGS",NA
"556","05014500",1915-07-06,291,"USGS",NA
"557","05014500",1915-07-07,351,"USGS",NA
"558","05014500",1915-07-08,314,"USGS",NA
"559","05014500",1915-07-09,277,"USGS",NA
"560","05014500",1915-07-10,314,"USGS",NA
"561","05014500",1915-07-11,277,"USGS",NA
"562","05014500",1915-07-12,231,"USGS",NA
"563","05014500",1915-07-13,183,"USGS",NA
"564","05014500",1915-07-14,191,"USGS",NA
"565","05014500",1915-07-15,151,"USGS",NA
"566","05014500",1915-07-16,151,"USGS",NA
"567","05014500",1915-07-17,157,"USGS",NA
"568","05014500",1915-07-18,143,"USGS",NA
"569","05014500",1915-07-19,151,"USGS",NA
"570","05014500",1915-07-20,138,"USGS",NA
"571","05014500",1915-07-21,167,"USGS",NA
"572","05014500",1915-07-22,191,"USGS",NA
"573","05014500",1915-07-23,202,"USGS",NA
"574","05014500",1915-07-24,202,"USGS",NA
"575","05014500",1915-07-25,183,"USGS",NA
"576","05014500",1915-07-26,177,"USGS",NA
"577","05014500",1915-07-27,177,"USGS",NA
"578","05014500",1915-07-28,195,"USGS",NA
"579","05014500",1915-07-29,191,"USGS",NA
